192.168.0.100 - - [14/May/2020:00:09:37 +0600] "GET /static/admin/css/dashboard.css HTTP/1.1" 200 587 "http://192.168.0.106/admin/" "Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36"
192.168.0.100 - - [14/May/2020:00:09:37 +0600] "GET /static/admin/css/responsive.css HTTP/1.1" 200 3739 "http://192.168.0.106/admin/" "Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36"
192.168.0.100 - - [14/May/2020:00:09:37 +0600] "GET /static/admin/css/fonts.css HTTP/1.1" 200 486 "http://192.168.0.106/admin/" "Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36"
192.168.0.100 - - [14/May/2020:00:09:37 +0600] "GET /static/admin/fonts/Roboto-Light-webfont.woff HTTP/1.1" 200 85980 "http://192.168.0.106/static/admin/css/fonts.css" "Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36"
192.168.0.100 - - [14/May/2020:00:09:37 +0600] "GET /static/admin/fonts/Roboto-Regular-webfont.woff HTTP/1.1" 200 86164 "http://192.168.0.106/static/admin/css/fonts.css" "Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36"
192.168.0.100 - - [14/May/2020:00:09:37 +0600] "GET /static/admin/fonts/Roboto-Bold-webfont.woff HTTP/1.1" 200 86473 "http://192.168.0.106/static/admin/css/fonts.css" "Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36"
192.168.0.100 - - [14/May/2020:00:09:37 +0600] "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 200 620 "http://192.168.0.106/static/admin/css/base.css" "Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36"
192.168.0.100 - - [14/May/2020:00:09:37 +0600] "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 200 669 "http://192.168.0.106/static/admin/css/base.css" "Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36"
192.168.0.100 - - [14/May/2020:00:09:49 +0600] "GET / HTTP/1.1" 200 2395 "http://192.168.0.106/admin/" "Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36"
192.168.0.100 - - [14/May/2020:00:09:49 +0600] "GET /static/css/main.css HTTP/1.1" 200 749 "http://192.168.0.106/" "Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36"
